x,y,z,w,name,room,bedroom,livingroom,kitchen,bathroom,game_dateandtime,timestamp,hygiene,hunger,bladder,social,energy,fun,elapsed_time,hour,minute,weekday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:31 AM,12/20/2024 15:57:54,27.75031,-54.77446,0.3182732,88.70291,-1.093456,0.3864675,523896,1.526672,31.60059,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:31 AM,12/20/2024 15:57:54,27.68675,-54.88123,0.2826758,88.66584,-0.8087778,0.3631114,523912,1.531113,31.86719,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:32 AM,12/20/2024 15:57:54,27.68675,-54.88123,0.2826758,88.66584,-0.8087778,0.3631114,523928,1.535553,32.13379,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:32 AM,12/20/2024 15:57:54,27.68675,-54.88123,0.2826758,88.66584,-0.8087778,0.3631114,523944,1.540009,32.40039,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:32 AM,12/20/2024 15:57:54,27.62328,-54.98787,0.2471218,88.62881,-0.5244473,0.3397838,523960,1.544449,32.66699,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:32 AM,12/20/2024 15:57:54,27.62328,-54.98787,0.2471218,88.62881,-0.5244473,0.3397838,523976,1.548889,32.93359,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:33 AM,12/20/2024 15:57:54,27.62328,-54.98787,0.2471218,88.62881,-0.5244473,0.3397838,523992,1.553329,33.2002,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:33 AM,12/20/2024 15:57:54,27.5598,-55.09451,0.2115678,88.59179,-0.2401167,0.3164561,524008,1.557785,33.4668,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:33 AM,12/20/2024 15:57:54,27.5598,-55.09451,0.2115678,88.59179,-0.2401167,0.3164561,524024,1.562225,33.7334,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:33 AM,12/20/2024 15:57:54,27.5598,-55.09451,0.2115678,88.59179,-0.2401167,0.3164561,524040,1.566666,34,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:34 AM,12/20/2024 15:57:54,27.49632,-55.20115,0.1760138,88.55476,0.04421383,0.2931285,524056,1.571106,34.2666,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:34 AM,12/20/2024 15:57:54,27.49632,-55.20115,0.1760138,88.55476,0.04421383,0.2931285,524072,1.575562,34.5332,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:34 AM,12/20/2024 15:57:54,27.49632,-55.20115,0.1760138,88.55476,0.04421383,0.2931285,524088,1.580002,34.7998,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:35 AM,12/20/2024 15:57:54,27.43285,-55.30779,0.1404598,88.51774,0.3285444,0.2698008,524104,1.584442,35.06641,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:35 AM,12/20/2024 15:57:55,27.43285,-55.30779,0.1404598,88.51774,0.3285444,0.2698008,524120,1.588898,35.33398,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:35 AM,12/20/2024 15:57:55,27.43285,-55.30779,0.1404598,88.51774,0.3285444,0.2698008,524136,1.593338,35.60059,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:35 AM,12/20/2024 15:57:55,27.36929,-55.41456,0.1048624,88.48067,0.6132221,0.2464447,524152,1.597778,35.86719,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:36 AM,12/20/2024 15:57:55,27.36929,-55.41456,0.1048624,88.48067,0.6132221,0.2464447,524168,1.602219,36.13379,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:36 AM,12/20/2024 15:57:55,27.36929,-55.41456,0.1048624,88.48067,0.6132221,0.2464447,524184,1.606674,36.40039,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:36 AM,12/20/2024 15:57:55,27.30581,-55.5212,0.06930845,88.44364,0.8975527,0.2231171,524200,1.611114,36.66699,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:36 AM,12/20/2024 15:57:55,27.30581,-55.5212,0.06930845,88.44364,0.8975527,0.2231171,524216,1.615555,36.93359,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:37 AM,12/20/2024 15:57:55,27.30581,-55.5212,0.06930845,88.44364,0.8975527,0.2231171,524232,1.619995,37.2002,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:37 AM,12/20/2024 15:57:55,27.24234,-55.62784,0.03375447,88.40662,1.181883,0.1997894,524248,1.624451,37.4668,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:37 AM,12/20/2024 15:57:55,27.24234,-55.62784,0.03375447,88.40662,1.181883,0.1997894,524264,1.628891,37.7334,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:39 AM,12/20/2024 15:57:55,27.11539,-55.84112,-0.0373535,88.33257,1.750544,0.1531342,524344,1.651108,39.06641,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:39 AM,12/20/2024 15:57:55,27.11539,-55.84112,-0.0373535,88.33257,1.750544,0.1531342,524360,1.655563,39.33398,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:39 AM,12/20/2024 15:57:55,27.11539,-55.84112,-0.0373535,88.33257,1.750544,0.1531342,524376,1.660004,39.60059,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:39 AM,12/20/2024 15:57:55,27.05183,-55.94789,-0.0729509,88.29549,2.035222,0.1297781,524392,1.664444,39.86719,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:40 AM,12/20/2024 15:57:55,27.05183,-55.94789,-0.0729509,88.29549,2.035222,0.1297781,524408,1.668884,40.13379,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:40 AM,12/20/2024 15:57:55,27.05183,-55.94789,-0.0729509,88.29549,2.035222,0.1297781,524424,1.67334,40.40039,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:40 AM,12/20/2024 15:57:55,26.98835,-56.05453,-0.1085049,88.25847,2.319553,0.1064504,524440,1.67778,40.66699,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:40 AM,12/20/2024 15:57:55,26.98835,-56.05453,-0.1085049,88.25847,2.319553,0.1064504,524456,1.68222,40.93359,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:41 AM,12/20/2024 15:57:55,26.98835,-56.05453,-0.1085049,88.25847,2.319553,0.1064504,524472,1.686661,41.2002,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:41 AM,12/20/2024 15:57:55,26.92488,-56.16117,-0.1440589,88.22144,2.603883,0.08312279,524488,1.691116,41.4668,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:41 AM,12/20/2024 15:57:55,26.92488,-56.16117,-0.1440589,88.22144,2.603883,0.08312279,524504,1.695557,41.7334,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:41 AM,12/20/2024 15:57:56,26.92488,-56.16117,-0.1440589,88.22144,2.603883,0.08312279,524520,1.699997,42,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:42 AM,12/20/2024 15:57:56,26.8614,-56.26781,-0.1796128,88.18442,2.888214,0.05979516,524536,1.704453,42.2666,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:42 AM,12/20/2024 15:57:56,26.8614,-56.26781,-0.1796128,88.18442,2.888214,0.05979516,524552,1.708893,42.5332,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:42 AM,12/20/2024 15:57:56,26.8614,-56.26781,-0.1796128,88.18442,2.888214,0.05979516,524568,1.713333,42.7998,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:43 AM,12/20/2024 15:57:56,26.79792,-56.37445,-0.2151668,88.14739,3.172544,0.03646752,524584,1.717773,43.06641,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:43 AM,12/20/2024 15:57:56,26.79792,-56.37445,-0.2151668,88.14739,3.172544,0.03646752,524600,1.722229,43.33398,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:43 AM,12/20/2024 15:57:56,26.79792,-56.37445,-0.2151668,88.14739,3.172544,0.03646752,524616,1.726669,43.60059,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:43 AM,12/20/2024 15:57:56,26.73437,-56.48122,-0.2507643,88.11032,3.457222,0.0131114,524632,1.73111,43.86719,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:44 AM,12/20/2024 15:57:56,26.73437,-56.48122,-0.2507643,88.11032,3.457222,0.0131114,524648,1.73555,44.13379,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:44 AM,12/20/2024 15:57:56,26.73437,-56.48122,-0.2507643,88.11032,3.457222,0.0131114,524664,1.740005,44.40039,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:44 AM,12/20/2024 15:57:56,26.67089,-56.58786,-0.2863182,88.0733,3.741553,0,524680,1.744446,44.66699,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:44 AM,12/20/2024 15:57:56,26.67089,-56.58786,-0.2863182,88.0733,3.741553,0,524696,1.748886,44.93359,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:45 AM,12/20/2024 15:57:56,26.67089,-56.58786,-0.2863182,88.0733,3.741553,0,524712,1.753342,45.2002,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:45 AM,12/20/2024 15:57:56,26.60742,-56.6945,-0.3218722,88.03627,4.025883,0,524728,1.757782,45.4668,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:45 AM,12/20/2024 15:57:56,26.60742,-56.6945,-0.3218722,88.03627,4.025883,0,524744,1.762222,45.7334,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:45 AM,12/20/2024 15:57:56,26.60742,-56.6945,-0.3218722,88.03627,4.025883,0,524760,1.766663,46,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:46 AM,12/20/2024 15:57:56,26.54394,-56.80114,-0.3574262,87.99924,4.310214,0,524776,1.771118,46.2666,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:46 AM,12/20/2024 15:57:56,26.54394,-56.80114,-0.3574262,87.99924,4.310214,0,524792,1.775558,46.5332,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:46 AM,12/20/2024 15:57:56,26.54394,-56.80114,-0.3574262,87.99924,4.310214,0,524808,1.779999,46.7998,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:47 AM,12/20/2024 15:57:56,26.48046,-56.90778,-0.3929802,87.96222,4.594544,0,524824,1.784439,47.06641,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:47 AM,12/20/2024 15:57:56,26.48046,-56.90778,-0.3929802,87.96222,4.594544,0,524840,1.788895,47.33398,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:47 AM,12/20/2024 15:57:56,26.48046,-56.90778,-0.3929802,87.96222,4.594544,0,524856,1.793335,47.60059,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:47 AM,12/20/2024 15:57:56,26.41691,-57.01455,-0.4285776,87.92515,4.879222,0,524872,1.797775,47.86719,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:48 AM,12/20/2024 15:57:56,26.41691,-57.01455,-0.4285776,87.92515,4.879222,0,524888,1.802231,48.13379,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:48 AM,12/20/2024 15:57:56,26.41691,-57.01455,-0.4285776,87.92515,4.879222,0,524904,1.806671,48.40039,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:48 AM,12/20/2024 15:57:56,26.35343,-57.12119,-0.4641316,87.88812,5.163552,0,524920,1.811111,48.66699,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:48 AM,12/20/2024 15:57:56,26.35343,-57.12119,-0.4641316,87.88812,5.163552,0,524936,1.815552,48.93359,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:49 AM,12/20/2024 15:57:56,26.35343,-57.12119,-0.4641316,87.88812,5.163552,0,524952,1.820007,49.2002,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:49 AM,12/20/2024 15:57:56,26.28996,-57.22783,-0.4996856,87.8511,5.447883,0,524968,1.824448,49.4668,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:49 AM,12/20/2024 15:57:56,26.28996,-57.22783,-0.4996856,87.8511,5.447883,0,524984,1.828888,49.7334,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:49 AM,12/20/2024 15:57:57,26.28996,-57.22783,-0.4996856,87.8511,5.447883,0,525000,1.833328,50,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:50 AM,12/20/2024 15:57:57,26.22648,-57.33446,-0.5352396,87.81407,5.732213,0,525016,1.837784,50.2666,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:50 AM,12/20/2024 15:57:57,26.22648,-57.33446,-0.5352396,87.81407,5.732213,0,525032,1.842224,50.5332,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:50 AM,12/20/2024 15:57:57,26.22648,-57.33446,-0.5352396,87.81407,5.732213,0,525048,1.846664,50.7998,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:51 AM,12/20/2024 15:57:57,26.163,-57.4411,-0.5707936,87.77705,6.016543,0,525064,1.85112,51.06641,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:51 AM,12/20/2024 15:57:57,26.163,-57.4411,-0.5707936,87.77705,6.016543,0,525080,1.85556,51.33398,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:51 AM,12/20/2024 15:57:57,26.163,-57.4411,-0.5707936,87.77705,6.016543,0,525096,1.860001,51.60059,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:51 AM,12/20/2024 15:57:57,26.09945,-57.54787,-0.606391,87.73998,6.301221,0,525112,1.864441,51.86719,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:52 AM,12/20/2024 15:57:57,26.09945,-57.54787,-0.606391,87.73998,6.301221,0,525128,1.868896,52.13379,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:52 AM,12/20/2024 15:57:57,26.09945,-57.54787,-0.606391,87.73998,6.301221,0,525144,1.873337,52.40039,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:52 AM,12/20/2024 15:57:57,26.03597,-57.65451,-0.6419449,87.70295,6.585551,0,525160,1.877777,52.66699,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:52 AM,12/20/2024 15:57:57,26.03597,-57.65451,-0.6419449,87.70295,6.585551,0,525176,1.882217,52.93359,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:53 AM,12/20/2024 15:57:57,26.03597,-57.65451,-0.6419449,87.70295,6.585551,0,525192,1.886673,53.2002,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:53 AM,12/20/2024 15:57:57,25.97249,-57.76115,-0.6774989,87.66592,6.869882,0,525208,1.891113,53.4668,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:53 AM,12/20/2024 15:57:57,25.97249,-57.76115,-0.6774989,87.66592,6.869882,0,525224,1.895554,53.7334,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:54 AM,12/20/2024 15:57:57,25.97249,-57.76115,-0.6774989,87.66592,6.869882,0,525240,1.900009,54,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:54 AM,12/20/2024 15:57:57,25.90902,-57.86779,-0.7130529,87.6289,7.154212,0,525256,1.904449,54.2666,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:54 AM,12/20/2024 15:57:57,25.90902,-57.86779,-0.7130529,87.6289,7.154212,0,525272,1.90889,54.5332,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:54 AM,12/20/2024 15:57:57,25.90902,-57.86779,-0.7130529,87.6289,7.154212,0,525288,1.91333,54.7998,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:55 AM,12/20/2024 15:57:57,25.84554,-57.97443,-0.7486069,87.59187,7.438542,0,525304,1.917786,55.06641,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:55 AM,12/20/2024 15:57:57,25.84554,-57.97443,-0.7486069,87.59187,7.438542,0,525320,1.922226,55.33398,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:55 AM,12/20/2024 15:57:57,25.84554,-57.97443,-0.7486069,87.59187,7.438542,0,525336,1.926666,55.60059,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:55 AM,12/20/2024 15:57:57,25.78199,-58.0812,-0.7842043,87.5548,7.72322,0,525352,1.931107,55.86719,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:56 AM,12/20/2024 15:57:57,25.78199,-58.0812,-0.7842043,87.5548,7.72322,0,525368,1.935562,56.13379,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:56 AM,12/20/2024 15:57:57,25.78199,-58.0812,-0.7842043,87.5548,7.72322,0,525384,1.940002,56.40039,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:56 AM,12/20/2024 15:57:57,25.71851,-58.18784,-0.8197583,87.51778,8.00755,0,525400,1.944443,56.66699,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:56 AM,12/20/2024 15:57:57,25.71851,-58.18784,-0.8197583,87.51778,8.00755,0,525416,1.948883,56.93359,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:57 AM,12/20/2024 15:57:57,25.71851,-58.18784,-0.8197583,87.51778,8.00755,0,525432,1.953339,57.2002,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:57 AM,12/20/2024 15:57:57,25.65503,-58.29448,-0.8553123,87.48075,8.291881,0,525448,1.957779,57.4668,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:57 AM,12/20/2024 15:57:57,25.65503,-58.29448,-0.8553123,87.48075,8.291881,0,525464,1.962219,57.7334,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:58 AM,12/20/2024 15:57:58,25.65503,-58.29448,-0.8553123,87.48075,8.291881,0,525480,1.966675,58,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:58 AM,12/20/2024 15:57:58,25.59156,-58.40112,-0.8908663,87.44373,8.576211,0,525496,1.971115,58.2666,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:58 AM,12/20/2024 15:57:58,25.59156,-58.40112,-0.8908663,87.44373,8.576211,0,525512,1.975555,58.5332,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:58 AM,12/20/2024 15:57:58,25.59156,-58.40112,-0.8908663,87.44373,8.576211,0,525528,1.979996,58.7998,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:59 AM,12/20/2024 15:57:58,25.52808,-58.50776,-0.9264203,87.4067,8.860541,0,525544,1.984451,59.06641,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:59 AM,12/20/2024 15:57:58,25.52808,-58.50776,-0.9264203,87.4067,8.860541,0,525560,1.988892,59.33398,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:59 AM,12/20/2024 15:57:58,25.52808,-58.50776,-0.9264203,87.4067,8.860541,0,525576,1.993332,59.60059,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 1:59 AM,12/20/2024 15:57:58,25.46453,-58.61453,-0.9620177,87.36963,9.145219,0,525592,1.997772,59.86719,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:00 AM,12/20/2024 15:57:58,25.46453,-58.61453,-0.9620177,87.36963,9.145219,0,525608,2.002228,0.1337891,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:00 AM,12/20/2024 15:57:58,25.46453,-58.61453,-0.9620177,87.36963,9.145219,0,525624,2.006668,0.4003906,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:00 AM,12/20/2024 15:57:58,25.40105,-58.72117,-0.9975716,87.3326,9.429549,0,525640,2.011108,0.6669922,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:00 AM,12/20/2024 15:57:58,25.40105,-58.72117,-0.9975716,87.3326,9.429549,0,525656,2.015564,0.9335938,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:01 AM,12/20/2024 15:57:58,25.40105,-58.72117,-0.9975716,87.3326,9.429549,0,525672,2.020004,1.200195,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:01 AM,12/20/2024 15:57:58,25.33757,-58.82781,-1.033126,87.29558,9.71388,0,525688,2.024445,1.466797,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:01 AM,12/20/2024 15:57:58,25.33757,-58.82781,-1.033126,87.29558,9.71388,0,525704,2.028885,1.733398,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:02 AM,12/20/2024 15:57:58,25.33757,-58.82781,-1.033126,87.29558,9.71388,0,525720,2.03334,2,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:02 AM,12/20/2024 15:57:58,25.2741,-58.93445,-1.06868,87.25855,9.99821,0,525736,2.037781,2.266602,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:02 AM,12/20/2024 15:57:58,25.2741,-58.93445,-1.06868,87.25855,9.99821,0,525752,2.042221,2.533203,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:02 AM,12/20/2024 15:57:58,25.2741,-58.93445,-1.06868,87.25855,9.99821,0,525768,2.046661,2.799805,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:03 AM,12/20/2024 15:57:58,25.21062,-59.04109,-1.104234,87.22153,10.28254,0,525784,2.051117,3.066406,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:03 AM,12/20/2024 15:57:58,25.21062,-59.04109,-1.104234,87.22153,10.28254,0,525800,2.055557,3.333984,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:03 AM,12/20/2024 15:57:58,25.21062,-59.04109,-1.104234,87.22153,10.28254,0,525816,2.059998,3.600586,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:03 AM,12/20/2024 15:57:58,25.14706,-59.14786,-1.139831,87.18446,10.56722,0,525832,2.064453,3.867188,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:04 AM,12/20/2024 15:57:58,25.14706,-59.14786,-1.139831,87.18446,10.56722,0,525848,2.068893,4.133789,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:04 AM,12/20/2024 15:57:58,25.14706,-59.14786,-1.139831,87.18446,10.56722,0,525864,2.073334,4.400391,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:04 AM,12/20/2024 15:57:58,25.08359,-59.2545,-1.175385,87.14743,10.85155,0,525880,2.077774,4.666992,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:04 AM,12/20/2024 15:57:58,25.08359,-59.2545,-1.175385,87.14743,10.85155,0,525896,2.08223,4.933594,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:05 AM,12/20/2024 15:57:58,25.08359,-59.2545,-1.175385,87.14743,10.85155,0,525912,2.08667,5.200195,Saturday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Sat. at 2:05 AM,12/20/2024 15:57:59,25.02011,-59.36114,-1.210939,87.1104,11.13588,0,525928,2.09111,5.466797,Saturday
